1	4	33.02717483490963	0.06691426302344972
1	5	43.08829474875602	0.01996707997969223
1	6	53.08807343899535	0.05595304782823432
1	7	63.0733765413341	0.03904511820993464
1	8	73.08674107915337	0.06654778960635144
1	14	30.052912124697066	-2.9783663895410135
1	15	40.044541805655	-2.9926607277501867
1	16	50.012786930149	-2.9064651502912886
1	17	60.05418627168484	-2.983624417082679
1	18	70.08804921734114	-2.982083299249906
1	19	80.09377914539887	-2.9346199854878843
1	24	33.086221322125255	-5.918081521759049
1	25	43.03702269801197	-5.966871990179704
1	26	53.06709241675795	-5.970100315261168
1	27	63.055934840420974	-5.9496127472735045
1	28	73.08168656927484	-5.956865170032376
2	4	34.8849728572727	0.0574416637432615
2	5	45.10106211947084	0.08387182991533751
2	6	55.03787352154254	0.02882189181798598
2	7	65.07424387761309	0.007759658897727854
2	8	74.89605142569764	0.09288514344636906
2	14	32.21392031355696	-2.921502317110492
2	15	42.191968908675854	-2.9988416156013193
2	16	51.908130751200176	-2.929924756877493
2	17	62.194972527082676	-2.9579467487206172
2	18	72.03941717984884	-2.9229675691448818
2	24	35.088384018585835	-5.968644988098541
2	25	44.89442341862357	-5.918800553070537
2	26	55.1901605573957	-5.978341940665071
2	27	64.96864614090372	-5.944598442346784
2	28	74.88882609052219	-5.9101401904073105
3	4	36.48501581661258	0.08924787267190633
3	5	46.8643374476596	0.01686482863348277
3	6	56.58822364702721	0.05533300814688373
3	7	66.64868263333962	0.029401342380374486
3	8	76.30484839163742	0.07178071720457954
3	14	33.9449288894274	-2.9650038654156425
3	15	43.96171719343856	-2.9335233555955744
3	16	53.51228732832509	-2.914521581585849
3	17	64.04623443329488	-2.929848227062991
3	18	73.78050222351763	-2.9048014385416474
3	24	36.85904887247759	-5.952708091366063
3	25	46.42735298698561	-5.992341504293575
3	26	56.93201410521457	-5.983464021184204
3	27	66.55489601389732	-5.9213550711701535
3	28	76.34056199323074	-5.9396617888058
4	4	37.68053683135689	0.0838459592582916
4	5	48.20822895275774	0.008580408687993405
4	6	57.83258785902526	0.03503989956019676
4	7	67.98135956074127	0.08864005320848678
4	8	77.56509630682778	0.09413385745877975
4	14	35.40452605096394	-2.9720869907525196
4	15	45.429328772985194	-2.9580183722601663
4	16	54.72257323155115	-2.93575076003613
4	17	65.3859583100087	-2.9032486459965385
4	18	75.06325665054901	-2.957046329522224
4	24	38.16072329858952	-5.946273242096061
4	25	47.699791234238866	-5.985682129156347
4	26	58.341027850141	-5.9211695853724375
4	27	67.7579276844859	-5.924113190415267
4	28	77.58685752214497	-5.933234088539283
5	4	38.72577669653969	0.056006509302425636
5	5	49.195030279725145	0.021314534870882744
5	6	58.84449220071116	0.054124349010761436
5	7	68.86679446558988	0.0673026473837346
5	8	78.73030341435042	0.01826081522403508
5	14	36.4547148242273	-2.9162945785242447
5	15	46.528234814291835	-2.9256217890691945
5	16	55.78928678618363	-2.9382977601658076
5	17	66.5046538134608	-2.955200154500737
5	18	76.23846833891116	-2.9213982466340216
5	24	39.19843417312165	-5.90991211136892
5	25	48.68847322428078	-5.951845371179542
5	26	59.428790570441336	-5.971560211564594
5	27	68.67362847943895	-5.955288298261807
5	28	78.78123686518259	-5.968507655619046
6	3	30.171753868944595	0.06823451945468754
6	4	39.542562166059824	0.0695505912566847
6	5	50.05244816612916	0.06958310096181723
6	6	59.67864741442476	0.021020726380937237
6	7	69.57613715868234	0.03837866825394412
6	8	79.89606443494706	0.03051458857153481
6	14	37.31678019266827	-2.9930937644569853
6	15	47.25057926354031	-2.9902568130003884
6	16	56.60939159076766	-2.9494135182934507
6	17	67.31683978913922	-2.989681887408777
6	18	77.29706651001004	-2.946815759931634
6	23	30.16690915143157	-5.93724078096801
6	24	39.90833682323351	-5.912596972399254
6	25	49.51486620508211	-5.964781120540454
6	26	60.18380299561154	-5.938877552971395
6	27	69.51500257257571	-5.970952149538546
6	28	79.83438253029688	-5.92130995893567
7	3	30.713245058461535	0.08029573671794792
7	4	40.34074862928392	0.02042776122070267
7	5	50.813059453862415	0.031163389566740956
7	6	60.40490376392715	0.01982871474980663
7	7	70.30633311641635	0.05979937674613687
7	14	38.013525757869786	-2.9354194675773786
7	15	47.973873370036486	-2.935487193229583
7	16	57.35882682725008	-2.986491954150428
7	17	68.16591985696014	-2.950239041451633
7	18	78.27681510517982	-2.920269413129906
7	23	30.799065044250824	-5.953110254235632
7	24	40.587980822301915	-5.9012429067718
7	25	50.17405342577124	-5.924951959116931
7	26	60.83270246807412	-5.918394761930094
7	27	70.28764222435231	-5.938861502786065
8	3	31.258471543223145	0.09856314395917824
8	4	40.96366888042792	0.0810525862903275
8	5	51.459682865208336	0.09023596356518888
8	6	61.092984300976916	0.09035284708867207
8	7	70.99405726299254	0.019472036767053783
8	14	38.581387644529826	-2.94822145958089
8	15	48.45892610986529	-2.974233743941457
8	16	57.99689234318162	-2.912493106469762
8	17	68.85001018160523	-2.9187455864405094
8	18	79.38803950466612	-2.9077107326247127
8	23	31.39616595784487	-5.9636772141689764
8	24	41.15090383623234	-5.912162551288455
8	25	50.867447729110395	-5.957172829870398
8	26	61.32496833600106	-5.954851832757059
8	27	71.01179684809043	-5.959546104588011
9	3	31.855229300565608	0.011923406074398235
9	4	41.66217746729685	0.09825004338100456
9	5	52.203266316693906	0.08705849440071689
9	6	61.67608325146571	0.009182011930010768
9	7	71.7189568439234	0.0008764198574669193
9	14	39.153773444193895	-2.900451327381903
9	15	48.992967512653586	-2.957766260524147
9	16	58.61539158914057	-2.9230822134998236
9	17	69.68652931725994	-2.9023618699968714
9	23	32.0041870395547	-5.929725728147308
9	24	41.72739291040261	-5.9850618398757005
9	25	51.4012531607167	-5.9135312795417
9	26	61.909577409012996	-5.98294355740569
9	27	71.74027098250808	-5.974475069980717
10	3	32.28737306055023	0.09775265339049186
10	4	42.269757151274575	0.0810841487233855
10	5	52.821565087611056	0.09885878108399648
10	6	62.324330375130515	0.06915736216110688
10	7	72.51792911615577	0.09487330821081111
10	14	39.633156274469194	-2.915397535168851
10	15	49.500248375381595	-2.9270484783035733
10	16	59.28665645515477	-2.9612950256144916
10	17	70.45585879407224	-2.9727505391135804
10	23	32.534248181972956	-5.94872561071731
10	24	42.21775915417864	-5.924941026596333
10	25	51.904483935990655	-5.915276431357651
10	26	62.489552597260705	-5.981930173336088
10	27	72.58795208034225	-5.909714880460793
11	3	32.80718892991535	0.02120969015370088
11	4	42.88566952811247	0.08130948899132073
11	5	53.42039629004655	0.08775180783532156
11	6	62.869909192696916	0.04699616776311906
11	7	73.28098423460881	0.001588197893020268
11	13	30.286828014645877	-2.994468740360157
11	14	40.056142200165304	-2.930135960405731
11	15	50.03444947871028	-2.990538376809939
11	16	59.89110691861628	-2.904649486475111
11	17	71.31000524419633	-2.9949766745701782
11	23	33.031374033400304	-5.9808980284956075
11	24	42.76003890544957	-5.9988435606469155
11	25	52.403735546885805	-5.9702311915392166
11	26	63.0917798122249	-5.922137662816817
11	27	73.33026735846336	-5.983839341514914
12	3	33.285672080045735	0.0803732064169878
12	4	43.49959391378555	0.09117833496348424
12	5	54.019513937169734	0.09802409632997375
12	6	63.51089514710392	0.055020258734733915
12	7	74.1366748941942	0.05363191483530311
12	13	30.80842689516036	-2.9755307866096974
12	14	40.57880307802785	-2.9176208530065297
12	15	50.56088081582401	-2.9206077801105677
12	16	60.555497145116085	-2.9431192047325387
12	17	72.30633339482586	-2.9128351454648085
12	23	33.51931762146639	-5.959308206392334
12	24	43.23255805905913	-5.981423234746465
12	25	52.8852247725694	-5.995654214504201
12	26	63.677109674372986	-5.948717065916101
12	27	74.1831637174416	-5.960513445004237
13	3	33.72397244007576	0.008399736429688016
13	4	44.16903246689595	0.06434254523030211
13	5	54.64146701577449	0.010154280856454112
13	6	64.14331223654774	0.08467760363217146
13	7	74.98496916008045	0.09457286781786876
13	13	31.27250002118271	-2.982005931551822
13	14	40.97291590675786	-2.9586691791018858
13	15	51.08136842731805	-2.901181470231359
13	16	61.22824835951107	-2.984106058963864
13	17	73.1921412075157	-2.922589223441499
13	23	33.967797195513214	-5.923094017659399
13	24	43.76164092261553	-5.936234401869778
13	25	53.39233391146249	-5.967449203920324
13	26	64.22389163182847	-5.955033340364392
13	27	75.15163113314135	-5.918854749624948
14	3	34.15861065226662	0.08648965581172435
14	4	44.75821411031021	0.08275764171737172
14	5	55.260534606176776	0.008864581606780442
14	6	64.75627160740078	0.03513445279161551
14	7	75.93526171913298	0.07863318264166086
14	13	31.70937652618251	-2.991939971250884
14	14	41.41339923670768	-2.9288395068053465
